"","state","quantile","occ_category","share_quantile","percentile"
"4788","CA",33,"Building and Grounds Cleaning and Maintenance",0.00305624357247353,0.825
"4789","CA",33,"Personal Care and Service",0.00446993728182621,0.825
"4790","CA",33,"Sales and Related",0.0824780196700416,0.825
"4791","CA",33,"Office and Administrative Support",0.0493025681136749,0.825
"4792","CA",33,"Farming, Fishing, and Forestry",0.00196990107040948,0.825
"4793","CA",33,"Construction",0.0509480148901346,0.825
"4794","CA",33,"Extraction",0.000370804907371196,0.825
"4795","CA",33,"Installation, Maintenance, and Repair",0.0283520908472023,0.825
"4796","CA",33,"Production",0.0284274105940121,0.825
"4797","CA",33,"Transportation and Material Moving",0.0318544590738568,0.825
"4798","CA",33,"Not Identified",0.036877706803401,0.825
"4799","CA",34,"Chief Executives",0.0145629099167999,0.85
"4800","CA",34,"Other Managers",0.0203799624556768,0.85
"4801","CA",34,"Business Operations Specialists",0.201264803355814,0.85
"4802","CA",34,"Financial Specialists",0.0676290296414749,0.85
"4803","CA",34,"Computer and Mathematical",0.113058819439616,0.85
"4804","CA",34,"Architecture and Engineering",0.071534102760203,0.85
"4805","CA",34,"Life, Physical, and Social Science",0.0243864284224432,0.85
"4806","CA",34,"Community and Social Services",0.0288911678138543,0.85
"4807","CA",34,"Legal",0.0156260863519433,0.85
"4808","CA",34,"Education, Training, and Library",0.0116978377250921,0.85
"4809","CA",34,"Arts, Design, Entertainment, Sports, and Media",0.018221743261721,0.85
"4810","CA",34,"Healthcare Practitioners and Technicians",0.121564230920763,0.85
"4811","CA",34,"Healthcare Support",0.00295487728568449,0.85
"4812","CA",34,"Protective Service",0.00414551901550441,0.85
"4813","CA",34,"Food Preparation and Serving",0.00494797098426383,0.85
"4814","CA",34,"Building and Grounds Cleaning and Maintenance",0.00274340077406197,0.85
"4815","CA",34,"Personal Care and Service",0.0038326496558437,0.85
"4816","CA",34,"Sales and Related",0.074784467774456,0.85
"4817","CA",34,"Office and Administrative Support",0.0423735196644186,0.85
"4818","CA",34,"Farming, Fishing, and Forestry",0.00136735497925792,0.85
"4819","CA",34,"Construction",0.0387233771350437,0.85
"4820","CA",34,"Extraction",0.000947298894528263,0.85
"4821","CA",34,"Installation, Maintenance, and Repair",0.0244733365779045,0.85
"4822","CA",34,"Production",0.0267561241280215,0.85
"4823","CA",34,"Transportation and Material Moving",0.0252960671162715,0.85
"4824","CA",34,"Not Identified",0.0378369139493383,0.85
"4825","CA",35,"Chief Executives",0.0176187206873676,0.875
"4826","CA",35,"Other Managers",0.0183603176120579,0.875
"4827","CA",35,"Business Operations Specialists",0.216213162766041,0.875
"4828","CA",35,"Financial Specialists",0.0710165961280529,0.875
"4829","CA",35,"Computer and Mathematical",0.13724178087549,0.875
"4830","CA",35,"Architecture and Engineering",0.0773491386177908,0.875
"4831","CA",35,"Life, Physical, and Social Science",0.0257675962699992,0.875
"4832","CA",35,"Community and Social Services",0.0286673561200576,0.875
"4833","CA",35,"Legal",0.0190642553179162,0.875
"4834","CA",35,"Education, Training, and Library",0.011375980950229,0.875
"4835","CA",35,"Arts, Design, Entertainment, Sports, and Media",0.0134530317119591,0.875
"4836","CA",35,"Healthcare Practitioners and Technicians",0.11710278938937,0.875
"4837","CA",35,"Healthcare Support",0.00288527553512302,0.875
"4838","CA",35,"Protective Service",0.00304460299941194,0.875
"4839","CA",35,"Food Preparation and Serving",0.00255213629160982,0.875
"4840","CA",35,"Building and Grounds Cleaning and Maintenance",0.00208863821367841,0.875
"4841","CA",35,"Personal Care and Service",0.00339802028383464,0.875
"4842","CA",35,"Sales and Related",0.0711643361403936,0.875
"4843","CA",35,"Office and Administrative Support",0.0349361676240799,0.875
"4844","CA",35,"Farming, Fishing, and Forestry",0.000886440074043818,0.875
"4845","CA",35,"Construction",0.0312310798636157,0.875
"4846","CA",35,"Extraction",0.000585166323388403,0.875
"4847","CA",35,"Installation, Maintenance, and Repair",0.0188006407860927,0.875
"4848","CA",35,"Production",0.0207096734945727,0.875
"4849","CA",35,"Transportation and Material Moving",0.0184269454607605,0.875
"4850","CA",35,"Not Identified",0.0360601504630636,0.875
"4851","CA",36,"Chief Executives",0.0211105413650151,0.9
"4852","CA",36,"Other Managers",0.017616742423584,0.9
"4853","CA",36,"Business Operations Specialists",0.229066900745402,0.9
"4854","CA",36,"Financial Specialists",0.063279477842188,0.9
"4855","CA",36,"Computer and Mathematical",0.159292317408447,0.9
"4856","CA",36,"Architecture and Engineering",0.0809136023500578,0.9
"4857","CA",36,"Life, Physical, and Social Science",0.0246477955171605,0.9
"4858","CA",36,"Community and Social Services",0.0250273043573988,0.9
"4859","CA",36,"Legal",0.0188914286045373,0.9
"4860","CA",36,"Education, Training, and Library",0.0106639087092933,0.9
"4861","CA",36,"Arts, Design, Entertainment, Sports, and Media",0.0101192700683406,0.9
"4862","CA",36,"Healthcare Practitioners and Technicians",0.119191848961276,0.9
"4863","CA",36,"Healthcare Support",0.00273478126095433,0.9
"4864","CA",36,"Protective Service",0.00365603172809785,0.9
"4865","CA",36,"Food Preparation and Serving",0.00122253992809611,0.9
"4866","CA",36,"Building and Grounds Cleaning and Maintenance",0.00105741012738171,0.9
"4867","CA",36,"Personal Care and Service",0.00188595614500135,0.9
"4868","CA",36,"Sales and Related",0.072523849668147,0.9
"4869","CA",36,"Office and Administrative Support",0.0287065121978776,0.9
"4870","CA",36,"Farming, Fishing, and Forestry",0.000289701404762112,0.9
"4871","CA",36,"Construction",0.0260470533021615,0.9
"4872","CA",36,"Extraction",0.000153541744523919,0.9
"4873","CA",36,"Installation, Maintenance, and Repair",0.0144676881538199,0.9
"4874","CA",36,"Production",0.0193346717538233,0.9
"4875","CA",36,"Transportation and Material Moving",0.013969401737629,0.9
"4876","CA",36,"Not Identified",0.0341297224950244,0.9
"4877","CA",37,"Chief Executives",0.0329538541757191,0.925
"4878","CA",37,"Other Managers",0.0179282176066742,0.925
"4879","CA",37,"Business Operations Specialists",0.23928623156919,0.925
"4880","CA",37,"Financial Specialists",0.0663132585962168,0.925
"4881","CA",37,"Computer and Mathematical",0.181034732481678,0.925
"4882","CA",37,"Architecture and Engineering",0.0877755569073897,0.925
"4883","CA",37,"Life, Physical, and Social Science",0.0274644419338953,0.925
"4884","CA",37,"Community and Social Services",0.021989513629385,0.925
"4885","CA",37,"Legal",0.0201935054025086,0.925
"4886","CA",37,"Education, Training, and Library",0.00895397004721764,0.925
"4887","CA",37,"Arts, Design, Entertainment, Sports, and Media",0.00617305408302193,0.925
"4888","CA",37,"Healthcare Practitioners and Technicians",0.10369630080241,0.925
"4889","CA",37,"Healthcare Support",0.00124272182149996,0.925
"4890","CA",37,"Protective Service",0.00413081892181571,0.925
"4891","CA",37,"Food Preparation and Serving",0.00288230352539034,0.925
"4892","CA",37,"Building and Grounds Cleaning and Maintenance",0.00191477651284725,0.925
"4893","CA",37,"Personal Care and Service",0.0018018018018018,0.925
"4894","CA",37,"Sales and Related",0.0738912545986501,0.925
"4895","CA",37,"Office and Administrative Support",0.0242924596622346,0.925
"4896","CA",37,"Farming, Fishing, and Forestry",0.000869036238811158,0.925
"4897","CA",37,"Construction",0.0159612989194983,0.925
"4898","CA",37,"Extraction",0.000196981547463863,0.925
"4899","CA",37,"Installation, Maintenance, and Repair",0.00971872193737145,0.925
"4900","CA",37,"Production",0.0122186495176849,0.925
"4901","CA",37,"Transportation and Material Moving",0.0107673589988703,0.925
"4902","CA",37,"Not Identified",0.0263491787607543,0.925
"4903","CA",38,"Chief Executives",0.0427910964856378,0.95
"4904","CA",38,"Other Managers",0.0170417019107099,0.95
"4905","CA",38,"Business Operations Specialists",0.262337346326315,0.95
"4906","CA",38,"Financial Specialists",0.065594475278959,0.95
"4907","CA",38,"Computer and Mathematical",0.184732859807886,0.95
"4908","CA",38,"Architecture and Engineering",0.0942754017820933,0.95
"4909","CA",38,"Life, Physical, and Social Science",0.0256798720786068,0.95
"4910","CA",38,"Community and Social Services",0.0213926514721389,0.95
"4911","CA",38,"Legal",0.0278611404006813,0.95
"4912","CA",38,"Education, Training, and Library",0.00817179008840944,0.95
"4913","CA",38,"Arts, Design, Entertainment, Sports, and Media",0.00576167688261126,0.95
"4914","CA",38,"Healthcare Practitioners and Technicians",0.0805273281345956,0.95
"4915","CA",38,"Healthcare Support",0.00105732129821675,0.95
"4916","CA",38,"Protective Service",0.00304450598472823,0.95
"4917","CA",38,"Food Preparation and Serving",0.00060542507212959,0.95
"4918","CA",38,"Building and Grounds Cleaning and Maintenance",0.000498244556967892,0.95
"4919","CA",38,"Personal Care and Service",0.00156715293790482,0.95
"4920","CA",38,"Sales and Related",0.0719528869216597,0.95
"4921","CA",38,"Office and Administrative Support",0.0202223561174003,0.95
"4922","CA",38,"Farming, Fishing, and Forestry",0.000257812590524084,0.95
"4923","CA",38,"Construction",0.0107064644334496,0.95
"4924","CA",38,"Extraction",0.00034471571092546,0.95
"4925","CA",38,"Installation, Maintenance, and Repair",0.00759243595240026,0.95
"4926","CA",38,"Production",0.0106601161025689,0.95
"4927","CA",38,"Transportation and Material Moving",0.00876562807781885,0.95
"4928","CA",38,"Not Identified",0.0265575935946607,0.95
"4929","CA",39,"Chief Executives",0.068637846419487,0.975
"4930","CA",39,"Other Managers",0.0158586683817437,0.975
"4931","CA",39,"Business Operations Specialists",0.275081553071784,0.975
"4932","CA",39,"Financial Specialists",0.0634433647957262,0.975
"4933","CA",39,"Computer and Mathematical",0.170902211638188,0.975
"4934","CA",39,"Architecture and Engineering",0.070471704126035,0.975
"4935","CA",39,"Life, Physical, and Social Science",0.0219425565077323,0.975
"4936","CA",39,"Community and Social Services",0.0253118716936965,0.975
"4937","CA",39,"Legal",0.0429145880048903,0.975
"4938","CA",39,"Education, Training, and Library",0.00720795888450463,0.975
"4939","CA",39,"Arts, Design, Entertainment, Sports, and Media",0.00390817384855174,0.975
"4940","CA",39,"Healthcare Practitioners and Technicians",0.0778187233105622,0.975
"4941","CA",39,"Healthcare Support",0.000863332695973625,0.975
"4942","CA",39,"Protective Service",0.00149779531482673,0.975
"4943","CA",39,"Food Preparation and Serving",0.00199319763365723,0.975
"4944","CA",39,"Building and Grounds Cleaning and Maintenance",0.000799596725129934,0.975
"4945","CA",39,"Personal Care and Service",0.00117621837102447,0.975
"4946","CA",39,"Sales and Related",0.0796467868379426,0.975
"4947","CA",39,"Office and Administrative Support",0.0175708483257719,0.975
"4948","CA",39,"Farming, Fishing, and Forestry",9.85010458493398e-05,0.975
"4949","CA",39,"Construction",0.00548708767172499,0.975
"4950","CA",39,"Extraction",0.000136163210438793,0.975
"4951","CA",39,"Installation, Maintenance, and Repair",0.007468696947047,0.975
"4952","CA",39,"Production",0.00560297125507715,0.975
"4953","CA",39,"Transportation and Material Moving",0.0070457218678116,0.975
"4954","CA",39,"Not Identified",0.0271138614148227,0.975
"4955","CA",40,"Chief Executives",0.102203990822499,1
"4956","CA",40,"Other Managers",0.0218834735451575,1
"4957","CA",40,"Business Operations Specialists",0.236824723632066,1
"4958","CA",40,"Financial Specialists",0.0483238313750029,1
"4959","CA",40,"Computer and Mathematical",0.155533731952073,1
"4960","CA",40,"Architecture and Engineering",0.0553981552295534,1
"4961","CA",40,"Life, Physical, and Social Science",0.0168949454216784,1
"4962","CA",40,"Community and Social Services",0.0396301188903567,1
"4963","CA",40,"Legal",0.0613571577556838,1
"4964","CA",40,"Education, Training, and Library",0.00716702588704257,1
"4965","CA",40,"Arts, Design, Entertainment, Sports, and Media",0.00318373542839927,1
"4966","CA",40,"Healthcare Practitioners and Technicians",0.0998024287932513,1
"4967","CA",40,"Healthcare Support",0.00133548865558877,1
"4968","CA",40,"Protective Service",0.00164835801524948,1
"4969","CA",40,"Food Preparation and Serving",0.00180479269507984,1
"4970","CA",40,"Building and Grounds Cleaning and Maintenance",0.00129203457785812,1
"4971","CA",40,"Personal Care and Service",0.00226830285754015,1
"4972","CA",40,"Sales and Related",0.0796078704025586,1
"4973","CA",40,"Office and Administrative Support",0.0140588426151243,1
"4974","CA",40,"Farming, Fishing, and Forestry",8.69081554613085e-05,1
"4975","CA",40,"Construction",0.00477415467334121,1
"4976","CA",40,"Extraction",0.000281003035991564,1
"4977","CA",40,"Installation, Maintenance, and Repair",0.00411075575331989,1
"4978","CA",40,"Production",0.00608357088229159,1
"4979","CA",40,"Transportation and Material Moving",0.0106462490440103,1
"4980","CA",40,"Not Identified",0.0237983499038216,1
"4981","CO",1,"Chief Executives",0.000246669955599408,0.025
"4982","CO",1,"Other Managers",0.000229050673056593,0.025
"4983","CO",1,"Business Operations Specialists",0.0174959475650152,0.025
"4984","CO",1,"Financial Specialists",0.0110649094368877,0.025
"4985","CO",1,"Computer and Mathematical",0.0115230107830009,0.025
"4986","CO",1,"Architecture and Engineering",0.0039114807245049,0.025
"4987","CO",1,"Life, Physical, and Social Science",0.00373528789907675,0.025
"4988","CO",1,"Community and Social Services",0.0060434139121855,0.025
"4989","CO",1,"Legal",0.00750581436323913,0.025
"4990","CO",1,"Education, Training, and Library",0.0073472408203538,0.025
"4991","CO",1,"Arts, Design, Entertainment, Sports, and Media",0.0444182112904363,0.025
"4992","CO",1,"Healthcare Practitioners and Technicians",0.0173726125872154,0.025
"4993","CO",1,"Healthcare Support",0.0176192825428149,0.025
"4994","CO",1,"Protective Service",0.0181830995841849,0.025
"4995","CO",1,"Food Preparation and Serving",0.229403058707449,0.025
"4996","CO",1,"Building and Grounds Cleaning and Maintenance",0.0440129677919515,0.025
"4997","CO",1,"Personal Care and Service",0.0847135104658538,0.025
"4998","CO",1,"Sales and Related",0.139703291281979,0.025
"4999","CO",1,"Office and Administrative Support",0.137113256748185,0.025
"5000","CO",1,"Farming, Fishing, and Forestry",0.00609627175981394,0.025
"5001","CO",1,"Construction",0.0252660511663965,0.025
"5002","CO",1,"Extraction",0.000264289238142223,0.025
"5003","CO",1,"Installation, Maintenance, and Repair",0.0147649587708789,0.025
"5004","CO",1,"Production",0.0243498484741701,0.025
"5005","CO",1,"Transportation and Material Moving",0.0807139333286349,0.025
"5006","CO",1,"Not Identified",0.0469025301289731,0.025
"5007","CO",2,"Chief Executives",0.000281809215161336,0.05
"5008","CO",2,"Other Managers",0.00174369451881077,0.05
"5009","CO",2,"Business Operations Specialists",0.0215407918838946,0.05
"5010","CO",2,"Financial Specialists",0.0157813160490348,0.05
"5011","CO",2,"Computer and Mathematical",0.0111490770748203,0.05
"5012","CO",2,"Architecture and Engineering",0.00399816824010145,0.05
"5013","CO",2,"Life, Physical, and Social Science",0.00516063125264196,0.05
"5014","CO",2,"Community and Social Services",0.00773214034098915,0.05
"5015","CO",2,"Legal",0.0081020149358884,0.05
"5016","CO",2,"Education, Training, and Library",0.00542482739185571,0.05
"5017","CO",2,"Arts, Design, Entertainment, Sports, and Media",0.025838382415105,0.05
"5018","CO",2,"Healthcare Practitioners and Technicians",0.0253980555164154,0.05
"5019","CO",2,"Healthcare Support",0.0247287586304072,0.05
"5020","CO",2,"Protective Service",0.0137558123150627,0.05
"5021","CO",2,"Food Preparation and Serving",0.216658447231224,0.05
"5022","CO",2,"Building and Grounds Cleaning and Maintenance",0.0516591517542624,0.05
"5023","CO",2,"Personal Care and Service",0.0757010004227138,0.05
"5024","CO",2,"Sales and Related",0.172291108919262,0.05
"5025","CO",2,"Office and Administrative Support",0.125669296886008,0.05
"5026","CO",2,"Farming, Fishing, and Forestry",0.00811962801183599,0.05
"5027","CO",2,"Construction",0.0281280822882908,0.05
