"","state","occ_category","median_income","quantile","share_quantile"
"12550","MO","Other Managers",74970,10,0.010014203438657
"12551","MO","Business Operations Specialists",75000,10,0.112131473083593
"12552","MO","Financial Specialists",65000,10,0.0499880895929758
"12553","MO","Computer and Mathematical",84000,10,0.04442414851721
"12554","MO","Architecture and Engineering",90000,10,0.0194596014577448
"12555","MO","Life, Physical, and Social Science",60393,10,0.00950383693205725
"12556","MO","Community and Social Services",62475,10,0.0224628050232976
"12557","MO","Legal",57269,10,0.0184817236473896
"12558","MO","Education, Training, and Library",61903,10,0.00948547041655257
"12559","MO","Arts, Design, Entertainment, Sports, and Media",42000,10,0.0239209950421539
"12560","MO","Healthcare Practitioners and Technicians",62475,10,0.0901979576434759
"12561","MO","Healthcare Support",33000,10,0.0240373163070169
"12562","MO","Protective Service",41650,10,0.00544595012767511
"12563","MO","Food Preparation and Serving",30000,10,0.0283723705271969
"12564","MO","Building and Grounds Cleaning and Maintenance",33800,10,0.0191857734084023
"12565","MO","Personal Care and Service",31857,10,0.0163050132795473
"12566","MO","Sales and Related",50000,10,0.0904907087693989
"12567","MO","Office and Administrative Support",39568,10,0.127129680956929
"12568","MO","Farming, Fishing, and Forestry",36444,10,0.00398052481483213
"12569","MO","Construction",53095,10,0.0504594968242625
"12570","MO","Extraction",63028,10,0.00103409047902099
"12571","MO","Installation, Maintenance, and Repair",56000,10,0.0401742481416426
"12572","MO","Production",45020,10,0.0835882383060952
"12573","MO","Transportation and Material Moving",44200,10,0.0758075144650224
"12574","MO","Not Identified",54000,10,0.0138934341376754
"12575","MS","Chief Executives",140000,10,0.00577025567158804
"12576","MS","Other Managers",74283,10,0.00927619733525387
"12577","MS","Business Operations Specialists",65000,10,0.0855830032409075
"12578","MS","Financial Specialists",57269,10,0.0309211379186172
"12579","MS","Computer and Mathematical",70907,10,0.0166755491537631
"12580","MS","Architecture and Engineering",84413,10,0.0134101548433561
"12581","MS","Life, Physical, and Social Science",64894,10,0.00465970471732085
"12582","MS","Community and Social Services",55000,10,0.0165358300324091
"12583","MS","Legal",52063,10,0.0178682030968671
"12584","MS","Education, Training, and Library",51021,10,0.00568815268275117
"12585","MS","Arts, Design, Entertainment, Sports, and Media",37500,10,0.0167216420597767
"12586","MS","Healthcare Practitioners and Technicians",58994,10,0.102785740007202
"12587","MS","Healthcare Support",29497,10,0.0241080302484696
"12588","MS","Protective Service",30196,10,0.00832553114872164
"12589","MS","Food Preparation and Serving",26031,10,0.0349614692113792
"12590","MS","Building and Grounds Cleaning and Maintenance",29497,10,0.0241037090385308
"12591","MS","Personal Care and Service",30000,10,0.0200950666186532
"12592","MS","Sales and Related",41650,10,0.0963802664746129
"12593","MS","Office and Administrative Support",35397,10,0.125359740727404
"12594","MS","Farming, Fishing, and Forestry",35000,10,0.00489881166726683
"12595","MS","Construction",42882,10,0.0521181130716601
"12596","MS","Extraction",84413,10,0.00389629096146921
"12597","MS","Installation, Maintenance, and Repair",53095,10,0.0552855599567879
"12598","MS","Production",40518,10,0.112887288440763
"12599","MS","Transportation and Material Moving",41650,10,0.102916816708678
"12600","MS","Not Identified",50000,10,0.00876773496579042
"12601","MT","Chief Executives",120000,10,0.00819784894651997
"12602","MT","Other Managers",74970,10,0.0102861133941705
"12603","MT","Business Operations Specialists",66000,10,0.109136509705844
"12604","MT","Financial Specialists",64000,10,0.0369573422601935
"12605","MT","Computer and Mathematical",74000,10,0.0273978884542257
"12606","MT","Architecture and Engineering",81218,10,0.0194963473009535
"12607","MT","Life, Physical, and Social Science",67000,10,0.0110621576145812
"12608","MT","Community and Social Services",60000,10,0.0215563919587709
"12609","MT","Legal",50000,10,0.0137642024911019
"12610","MT","Education, Training, and Library",53095,10,0.00888570632370215
"12611","MT","Arts, Design, Entertainment, Sports, and Media",38042,10,0.0183358084440666
"12612","MT","Healthcare Practitioners and Technicians",65000,10,0.0979967476692217
"12613","MT","Healthcare Support",32000,10,0.0270451410813118
"12614","MT","Protective Service",37900,10,0.005541661228478
"12615","MT","Food Preparation and Serving",28138,10,0.0493740497867642
"12616","MT","Building and Grounds Cleaning and Maintenance",28317,10,0.0212036445858569
"12617","MT","Personal Care and Service",28317,10,0.0234894475623393
"12618","MT","Sales and Related",45500,10,0.103915848586718
"12619","MT","Office and Administrative Support",35000,10,0.117478985075259
"12620","MT","Farming, Fishing, and Forestry",36444,10,0.0140781476529954
"12621","MT","Construction",52063,10,0.0632652413321152
"12622","MT","Extraction",83300,10,0.0094359922254479
"12623","MT","Installation, Maintenance, and Repair",50000,10,0.0463651146958083
"12624","MT","Production",45308,10,0.0531590290981308
"12625","MT","Transportation and Material Moving",45000,10,0.0693466060411515
"12626","MT","Not Identified",52063,10,0.0132280264842728
"12627","NC","Chief Executives",171806,10,0.010425253094509
"12628","NC","Other Managers",75000,10,0.011110017178514
"12629","NC","Business Operations Specialists",82592,10,0.125036156358427
"12630","NC","Financial Specialists",70000,10,0.0517806582154715
"12631","NC","Computer and Mathematical",98000,10,0.0520230585902755
"12632","NC","Architecture and Engineering",94391,10,0.0216486620449901
"12633","NC","Life, Physical, and Social Science",70793,10,0.0108944370132471
"12634","NC","Community and Social Services",67000,10,0.023423209326643
"12635","NC","Legal",58994,10,0.0174986589895231
"12636","NC","Education, Training, and Library",60000,10,0.00927639753661468
"12637","NC","Arts, Design, Entertainment, Sports, and Media",39393,10,0.0193054584218853
"12638","NC","Healthcare Practitioners and Technicians",65279,10,0.0820070343638178
"12639","NC","Healthcare Support",35000,10,0.0246206128587627
"12640","NC","Protective Service",40000,10,0.00686291817459617
"12641","NC","Food Preparation and Serving",29000,10,0.0308816040522281
"12642","NC","Building and Grounds Cleaning and Maintenance",32801,10,0.0235335456317008
"12643","NC","Personal Care and Service",33765,10,0.0140137292313124
"12644","NC","Sales and Related",50000,10,0.089890478486118
"12645","NC","Office and Administrative Support",40000,10,0.113895245014496
"12646","NC","Farming, Fishing, and Forestry",33765,10,0.00374736041608669
"12647","NC","Construction",40000,10,0.0521106486416752
"12648","NC","Extraction",52000,10,0.000577822742179702
"12649","NC","Installation, Maintenance, and Repair",51021,10,0.0415899970803316
"12650","NC","Production",40518,10,0.0818284592977858
"12651","NC","Transportation and Material Moving",40518,10,0.0676218961548646
"12652","NC","Not Identified",57269,10,0.0143966810839439
"12653","ND","Chief Executives",101295,10,0.00817165871202087
"12654","ND","Other Managers",92000,10,0.0110945981743976
"12655","ND","Business Operations Specialists",76534,10,0.0860628319736352
"12656","ND","Financial Specialists",58000,10,0.0407235958890271
"12657","ND","Computer and Mathematical",78094,10,0.0238100583240916
"12658","ND","Architecture and Engineering",85000,10,0.0195087126943575
"12659","ND","Life, Physical, and Social Science",50145,10,0.00903372380691538
"12660","ND","Community and Social Services",61000,10,0.0210487560670076
"12661","ND","Legal",50000,10,0.0189654320876792
"12662","ND","Education, Training, and Library",65599,10,0.00799655173962042
"12663","ND","Arts, Design, Entertainment, Sports, and Media",47898,10,0.0156294197673322
"12664","ND","Healthcare Practitioners and Technicians",60174,10,0.102015526151553
"12665","ND","Healthcare Support",35000,10,0.0287175434736733
"12666","ND","Protective Service",43000,10,0.00347070999142425
"12667","ND","Food Preparation and Serving",29200,10,0.0380251525451125
"12668","ND","Building and Grounds Cleaning and Maintenance",37142,10,0.0235720924385217
"12669","ND","Personal Care and Service",31238,10,0.0207569111130069
"12670","ND","Sales and Related",52063,10,0.0956218766977519
"12671","ND","Office and Administrative Support",41296,10,0.114461590959092
"12672","ND","Farming, Fishing, and Forestry",50000,10,0.0138783500433278
"12673","ND","Construction",56000,10,0.0633797441642234
"12674","ND","Extraction",78000,10,0.00890351605820735
"12675","ND","Installation, Maintenance, and Repair",61903,10,0.0562946466655592
"12676","ND","Production",52063,10,0.0722069315421536
"12677","ND","Transportation and Material Moving",50000,10,0.0832566304928588
"12678","ND","Not Identified",45000,10,0.0133934384274496
"12679","NE","Chief Executives",149000,10,0.00986411556126699
"12680","NE","Other Managers",72000,10,0.00994230775768578
"12681","NE","Business Operations Specialists",74000,10,0.108500171682866
"12682","NE","Financial Specialists",62000,10,0.051564353877483
"12683","NE","Computer and Mathematical",84413,10,0.0435054581552761
"12684","NE","Architecture and Engineering",86000,10,0.0174606574263888
"12685","NE","Life, Physical, and Social Science",69000,10,0.009814820480916
"12686","NE","Community and Social Services",61903,10,0.0255994451753715
"12687","NE","Legal",54024,10,0.0171614872835691
"12688","NE","Education, Training, and Library",60000,10,0.00923347849884582
"12689","NE","Arts, Design, Entertainment, Sports, and Media",45000,10,0.0229052140596368
"12690","NE","Healthcare Practitioners and Technicians",63714,10,0.0877945381050971
"12691","NE","Healthcare Support",34217,10,0.0243024746130336
"12692","NE","Protective Service",41296,10,0.00562473865108262
"12693","NE","Food Preparation and Serving",31238,10,0.02490251472903
"12694","NE","Building and Grounds Cleaning and Maintenance",36000,10,0.019361067765437
"12695","NE","Personal Care and Service",30000,10,0.0168929140871741
"12696","NE","Sales and Related",56000,10,0.0873457828908675
"12697","NE","Office and Administrative Support",40000,10,0.12563106202001
"12698","NE","Farming, Fishing, and Forestry",41650,10,0.0114483574539261
"12699","NE","Construction",50000,10,0.0516833420024682
"12700","NE","Extraction",62000,10,0.000528647241005348
"12701","NE","Installation, Maintenance, and Repair",55000,10,0.0427524333071559
"12702","NE","Production",45020,10,0.095975821613003
"12703","NE","Transportation and Material Moving",49555,10,0.0688397297949665
"12704","NE","Not Identified",47000,10,0.0113650657664365
"12705","NH","Chief Executives",176983,10,0.0134571317636339
"12706","NH","Other Managers",87311,10,0.0116840940562838
"12707","NH","Business Operations Specialists",92291,10,0.131474112527297
"12708","NH","Financial Specialists",72888,10,0.0543357504999293
"12709","NH","Computer and Mathematical",101295,10,0.0602204402071088
"12710","NH","Architecture and Engineering",100290,10,0.03593431231947
"12711","NH","Life, Physical, and Social Science",84000,10,0.0113586630846816
"12712","NH","Community and Social Services",67530,10,0.029151882000974
"12713","NH","Legal",60087,10,0.0128511568509953
"12714","NH","Education, Training, and Library",70000,10,0.0110579199798906
"12715","NH","Arts, Design, Entertainment, Sports, and Media",47898,10,0.0216018834598025
"12716","NH","Healthcare Practitioners and Technicians",75000,10,0.0888965196840851
"12717","NH","Healthcare Support",40000,10,0.0199702398987349
"12718","NH","Protective Service",50000,10,0.00571860769408591
"12719","NH","Food Preparation and Serving",39000,10,0.0292147238437662
"12720","NH","Building and Grounds Cleaning and Maintenance",40000,10,0.0187582900734576
"12721","NH","Personal Care and Service",37000,10,0.0124045308968653
"12722","NH","Sales and Related",65000,10,0.0994382388124687
"12723","NH","Office and Administrative Support",45020,10,0.106220669130965
"12724","NH","Farming, Fishing, and Forestry",47195,10,0.00144087368116293
"12725","NH","Construction",58994,10,0.0491378323604069
"12726","NH","Extraction",56275,10,0.000370318002168044
"12727","NH","Installation, Maintenance, and Repair",60777,10,0.0366861700814475
"12728","NH","Production",49747,10,0.0779395955229676
"12729","NH","Transportation and Material Moving",51000,10,0.0472817536465101
"12730","NH","Not Identified",65000,10,0.0133942899208417
"12731","NJ","Chief Executives",2e+05,10,0.0152385190220591
"12732","NJ","Other Managers",95000,10,0.010603985843476
"12733","NJ","Business Operations Specialists",110000,10,0.145239167639291
"12734","NJ","Financial Specialists",93713,10,0.0645026283492112
"12735","NJ","Computer and Mathematical",114538,10,0.0654143160331295
"12736","NJ","Architecture and Engineering",104125,10,0.0219410178652376
"12737","NJ","Life, Physical, and Social Science",94391,10,0.014374662329507
"12738","NJ","Community and Social Services",88491,10,0.0266520081588076
"12739","NJ","Legal",90040,10,0.0213565376449832
"12740","NJ","Education, Training, and Library",70000,10,0.0109094519474279
"12741","NJ","Arts, Design, Entertainment, Sports, and Media",53104,10,0.0235056710525028
"12742","NJ","Healthcare Practitioners and Technicians",82592,10,0.0791037631757169
"12743","NJ","Healthcare Support",38526,10,0.0227751613661836
