"","state","income_cutoff","F","M","16-24","25-34","35-44","45-64","65 and above","African American","Asian and Pacific Islander","Multi-racial","Native American","Other race","White","Bachelor's or above","High school or below","Some college","quantile"
"1716","NM",84413,0.332373543794725,0.667626456205275,0.0118290127069841,0.146064233521515,0.279128825784038,0.493306648037309,0.0696712799501539,0.0191076789456791,0.0308328455714367,0.170543587032457,0.0419915790268678,0.0774125332779488,0.660111776145611,0.555812548382833,0.233087249589336,0.211100202027831,34
"1717","NV",87311,0.340195527810774,0.659804472189226,0.00851395881689273,0.169772215567672,0.272744894358322,0.490221124359465,0.0587478068976486,0.0547716439942544,0.111198365797047,0.0932310796773344,0.00721176546603114,0.0438421662135498,0.689744978851784,0.511796778314007,0.265100721176547,0.223102500509446,34
"1718","NY",117988,0.372822767772957,0.627177232227043,0.00853694364791663,0.209864912659815,0.284989693024521,0.439323195510416,0.0572852551573321,0.0671487110008247,0.128063866827564,0.0667359463762099,0.00199341033416938,0.0321470801758863,0.703910985285346,0.815176950575888,0.0928558536903181,0.0919671957337943,34
"1719","OH",90000,0.319488366947559,0.680511633052441,0.00605145068239357,0.153673023296623,0.279228862838447,0.512740598888893,0.0483060642936435,0.0453598127216523,0.0541883947951675,0.0364091589386374,0.000615444868728407,0.00747053430532932,0.855956654370485,0.676056015655697,0.165342315776624,0.158601668567679,34
"1720","OK",83287,0.300467473304582,0.699532526695418,0.0132428698181754,0.155572820333985,0.294318367419009,0.474028525141588,0.0628374172872423,0.0302820289842277,0.0319329734215603,0.0772544882292959,0.0439001134472514,0.0168581732785373,0.799772222639127,0.529339578082168,0.258054975566905,0.212605446350927,34
"1721","OR",101001,0.327921003549726,0.672078996450274,0.00572318151735756,0.16059503038325,0.324202063654413,0.458414806570002,0.0510649178749774,0.0144019613741652,0.0998886950243668,0.0732431863305457,0.00411377173455267,0.0192189098128873,0.789133475723482,0.720748601167198,0.128647494133927,0.150603904698875,34
"1722","PA",100000,0.335913626652965,0.664086373347035,0.00543664422149508,0.154955064586207,0.273240668126955,0.51235160496498,0.0540160181003633,0.0430548419373158,0.0741073762585972,0.0395032766344862,0.000852961590812804,0.012973579599232,0.829507963979556,0.738292904982107,0.141665990607282,0.120041104410611,34
"1723","RI",100000,0.370932669117938,0.629067330882062,0.0026621331330144,0.130866247578381,0.262430975632257,0.539978123064352,0.0640625205919951,0.0253825169019096,0.0578552695739269,0.0519115960937809,0.00113338341306554,0.0248553618260652,0.838861872191252,0.712067897573769,0.151504368797691,0.13642773362854,34
"1724","SC",88491,0.308272537361401,0.691727462638599,0.00525791418929777,0.148233970753656,0.277040012855536,0.518100594568536,0.0513675076329745,0.0962558251647116,0.0378113450104451,0.0389394182869998,0.00120199260806685,0.0141603728105415,0.811631046119235,0.641365900690985,0.169027800096417,0.189606299212598,34
"1725","SD",78785,0.326314319138163,0.673685680861837,0.0200792694637962,0.1644055663227,0.285771655055611,0.495154784977214,0.0345887241806785,0.00916662301608087,0.0146316763570967,0.0276046304541407,0.00672219021179264,0.000977773121715293,0.940897106839174,0.574197265727306,0.19297050966424,0.232832224608454,34
"1726","TN",87465,0.322153197889075,0.677846802110925,0.00770708993561994,0.167821713986347,0.261067792132129,0.506965285352013,0.0564381185938908,0.0825266067351792,0.0405294023335795,0.0356992044512791,0.000817452844035869,0.0136121705631166,0.82681516307281,0.653707103484562,0.177057576229736,0.169235320285702,34
"1727","TX",101295,0.280356638707503,0.719643361292497,0.00681380718731032,0.168079089235213,0.30730168628201,0.470984131473961,0.046821285821506,0.072906504751022,0.119443859618108,0.103999087135196,0.00371735262778098,0.0318581245235451,0.668075071344349,0.693334747630918,0.151559664875759,0.155105587493324,34
"1728","UT",95795,0.199810447172352,0.800189552827647,0.00705154657875285,0.173345607407978,0.34826477537083,0.428724962474889,0.0426131081675502,0.00515148354563552,0.0398741151556102,0.0537776790208553,0.00297026560069654,0.014665402981149,0.883561053696053,0.66669992154871,0.155183907055628,0.178116171395662,34
"1729","VA",114538,0.322873694124246,0.677126305875754,0.00422200787931273,0.138354137018179,0.298197308754223,0.507736241996093,0.0514903043521928,0.0802844738881699,0.139057173339195,0.0598357813272795,0.00145344705719608,0.015320885863664,0.704048238524495,0.798819808569463,0.0961605878975424,0.105019603532994,34
"1730","VT",88491,0.367993539806194,0.632006460193806,0.00812274368231047,0.140319209576287,0.241449743492305,0.540732471974159,0.0693758312749383,0.00491639749192476,0.0167917537526126,0.0416349990499715,0.00109253277598328,0.00346760402812084,0.932096712901387,0.698674710241307,0.142979289378681,0.158346000380011,34
"1731","WA",129787,0.284450921448708,0.715549078551292,0.0109533188210497,0.21983670632138,0.306302680707403,0.431514826309916,0.0313924678402511,0.019447273052478,0.234243298231493,0.0649597456895062,0.00327034514438096,0.0163131076002496,0.661766230281892,0.792466214224884,0.0938867513419797,0.113647034433137,34
"1732","WI",90000,0.308410426905657,0.691589573094343,0.0101450322829334,0.142936301435868,0.289835694323986,0.520261154476246,0.0368218174809675,0.0169244482991231,0.0405584465645177,0.0392020815264527,0.00218030259227137,0.0113423918280813,0.889792329189554,0.648176255179724,0.165543991519707,0.186279753300569,34
"1733","WV",83000,0.279475612597158,0.720524387402842,0.0114047906474363,0.159074062308067,0.26558231145562,0.520162229705403,0.0437766058834742,0.016794798483597,0.0142321621449902,0.0233284622064087,0.000455344473388822,0.00525234555350827,0.939936887138107,0.47313467607006,0.31022724866044,0.2166380752695,34
"1734","WY",93000,0.190678487870952,0.809321512129048,0.0134219923654722,0.156538603620244,0.288634404629972,0.482883881295407,0.0585211180889053,0.0135759142962689,0.00483314862701638,0.0482391331116858,0.015669252555104,0.0226880925994336,0.894994458810491,0.38434306119936,0.310737593892378,0.304919344908263,34
"1735","AK",116809,0.239670700380675,0.760329299619325,0.00820154127077466,0.151991581814243,0.296060165268794,0.496734858097861,0.0470118535483272,0.0301754820339822,0.0463309708767912,0.0676859273931478,0.0430503543684813,0.00913001764105104,0.803627247686546,0.504657856457553,0.25601188449754,0.239330259044907,35
"1736","AL",91630,0.259992500332647,0.740007499667353,0.0123865473708827,0.138102745442742,0.259375592211636,0.533359407445637,0.0567757075291015,0.1044711726496,0.0286479228743886,0.0337847918035894,0.00377805823128813,0.00766901468080045,0.821649039760333,0.594207514989255,0.209760857381326,0.19603162762942,35
"1737","AR",88491,0.310807253879017,0.689192746120983,0.0106634991124999,0.153027961314445,0.314654212419602,0.47606449392248,0.0455898332309727,0.0629146447637495,0.0408789962812734,0.0688943031268349,0.00467709169934332,0.0125599821825078,0.810074981946291,0.571118115125296,0.23444175232336,0.194440132551343,35
"1738","AZ",105000,0.303640936187955,0.696359063812045,0.00633871763678251,0.136190066527507,0.28435561208737,0.517552864430083,0.055562739318258,0.0277721333927973,0.0877392522846565,0.0900799860664325,0.00844986422688492,0.0291074336110371,0.756851330418192,0.6843492786476,0.140713198096801,0.174937523255599,35
"1739","CA",140000,0.334710975235277,0.665289024764723,0.00688692199392421,0.184237716616486,0.300235325699652,0.460249076368356,0.0483909593215822,0.0300902097942614,0.293578708093775,0.0859218838416124,0.00344877199962147,0.03571890697634,0.55124151929439,0.814052140527199,0.0799808031394785,0.105967056333322,35
"1740","CO",125000,0.298594693020455,0.701405306979545,0.00370049486776605,0.159517760906915,0.310941423515764,0.485208299681346,0.0406320210282089,0.0168431254497129,0.0510227756648409,0.0702477275730921,0.00221736001997092,0.0170487084979221,0.842620302794461,0.808270312339388,0.0832963773330005,0.108433310327611,35
"1741","CT",135000,0.331594022062785,0.668405977937215,0.00373384756449158,0.0991029313066576,0.270113149760372,0.565087107355207,0.0619629640132717,0.0412093884997495,0.0926183251566798,0.0549300967019255,0.00100199453629394,0.0178043085765061,0.792435886528845,0.829694013555285,0.0841108243768256,0.0861951620678899,35
"1742","DC",190000,0.423217032299846,0.576782967700154,0.00267141585040071,0.234436978871529,0.34809358050676,0.35980463585094,0.0549933889203702,0.131304136646968,0.0600124126393049,0.0717234679834858,0.00113332793653364,0.0200491108772498,0.715777543916458,0.948973258857498,0.0208316468334278,0.0301950943090747,35
"1743","DE",108000,0.341372777615855,0.658627222384145,0.000874380647041679,0.13006412124745,0.277615855435733,0.527324395220052,0.0641212474497231,0.116219761002623,0.136931652579423,0.0451945496939668,0.000801515593121539,0.0123141941125036,0.688538327018362,0.714787962693092,0.145092538618479,0.140119498688429,35
"1744","FL",100000,0.332344195690161,0.667655804309839,0.00515752276356757,0.132372382654468,0.274100070640337,0.522039006954226,0.0663310169874015,0.0671195602833568,0.0536538000956282,0.133542228136297,0.00191169871420753,0.0302932049529511,0.713479507817559,0.691300862988008,0.1495110945102,0.159188042501792,35
"1745","GA",110000,0.315081897615469,0.684918102384531,0.00301151278037702,0.141420295007447,0.277714978004739,0.53125501559256,0.0465981986148767,0.157223402474445,0.100520672438877,0.0525245796394123,0.00166194086389861,0.0140479736574607,0.674021430925906,0.751918652913229,0.117814867036102,0.130266480050669,35
"1746","HI",102421,0.362202385372882,0.637797614627118,0.00704026616364906,0.12794272728623,0.303607765086815,0.47728251667236,0.0841267247909457,0.00635703358236666,0.465608151261752,0.223654700194573,0.000653526816878815,0.0144964130289483,0.289230175115481,0.613706239695813,0.191527915992098,0.194765844312089,35
"1747","IA",91000,0.289883682250228,0.710116317749772,0.00865430233889746,0.155777442100154,0.288504010862867,0.510952845776733,0.0361113989213478,0.0163651930176631,0.0464289414703043,0.023776155133959,0.0016577869634687,0.0109991983727512,0.900772725041854,0.640407466585232,0.162146834117692,0.197445699297077,35
"1748","ID",93000,0.240435301869698,0.759564698130302,0.00652746890700931,0.142430607034017,0.303094885100074,0.513291738736513,0.034655300222387,0.00230623507124619,0.0247508442467672,0.0503871180298163,0.00210032122559921,0.0154126513466765,0.905042830079895,0.596563297916152,0.198408285973149,0.205028416110699,35
"1749","IL",117988,0.316713384579954,0.683286615420046,0.004671337095295,0.153735775110822,0.305295317625031,0.489325286133024,0.0469722840358281,0.0496459022916533,0.122335068959456,0.0549985896050485,0.0013422599296574,0.0177641628863085,0.753914016327877,0.800405267109726,0.0982207220404531,0.101374010849821,35
"1750","IN",95000,0.274703632067502,0.725296367932498,0.00841505884489006,0.142750869371153,0.273276325113289,0.528948357210044,0.0466093894606242,0.0486015670115571,0.0454241699050059,0.037263807177387,0.00110704549982222,0.013970460293884,0.853632950112344,0.623271659887379,0.195793227100676,0.180935113011946,35
"1751","KS",99000,0.280629221916437,0.719370778083563,0.00517888416312234,0.132086564923693,0.3028083562672,0.512290467850888,0.0476357267950963,0.0248749061796347,0.0504065549161871,0.0473167375531649,0.00364023017262947,0.0125093820365274,0.861252189141856,0.694608456342257,0.144570928196147,0.160820615461596,35
"1752","KY",90589,0.309442436004225,0.690557563995775,0.00589078855847423,0.153117566743665,0.275931062316986,0.519973723304681,0.0450868590761938,0.0380325109700909,0.0277450988810937,0.0256412458244957,0.000566752251981486,0.0063888435677913,0.901625548504547,0.614264982439267,0.19765914145621,0.188075876104523,35
"1753","LA",100000,0.233897525194655,0.766102474805345,0.0108312206212727,0.164755451699342,0.278142677986593,0.491162698376896,0.0551079513158963,0.115471367864522,0.0253254779541128,0.050493066394796,0.00387054864350352,0.00933352580816875,0.795506013334897,0.515518283605655,0.29302940353853,0.191452312855815,35
"1754","MA",147486,0.325411892566857,0.674588107433143,0.00311708732700512,0.13528343989548,0.285643592974992,0.520500398885433,0.0554554809170896,0.025452359205004,0.130371946214057,0.0467886832155947,0.000566532934062504,0.0112635996808917,0.78555687875039,0.87940016880369,0.0564775525777248,0.0641222786185846,35
"1755","MD",125000,0.342657169478986,0.657342830521014,0.00218546756933288,0.108394238537904,0.282535142380426,0.54455289233941,0.0623322591729274,0.164482746878898,0.101175385320221,0.0565683206260467,0.00148896586522537,0.0164560135957133,0.659828567713896,0.800905761771653,0.101252774398455,0.0978414638298926,35
"1756","ME",94542,0.364191987561822,0.635808012438178,0.00786768352343551,0.132343282981946,0.26931067297511,0.529145277379405,0.0613330831401037,0.0110040343658272,0.015494109289764,0.0381321288316423,0.00121969199426343,0.00879250492567921,0.925357530592824,0.691015829189508,0.141108981490169,0.167875189320323,35
"1757","MI",101295,0.278779377270846,0.721220622729154,0.00555616484881076,0.140285644539887,0.25319200874552,0.555719082003403,0.0452470998623783,0.0491793999129693,0.081686767447702,0.0438708832904666,0.00206255594196541,0.00889410915626249,0.814306284250634,0.715892648031727,0.132467036252162,0.15164031571611,35
"1758","MN",114538,0.325698023096045,0.674301976903955,0.00300150651430612,0.133411491564384,0.3050965119729,0.525303967346374,0.0331865226020354,0.0201319856319439,0.0680696741262649,0.0316454420020797,0.00119541766164783,0.00825558317658479,0.870701897401479,0.770353065886237,0.084284146457387,0.145362787656376,35
"1759","MO",98000,0.31054571804855,0.68945428195145,0.00456634134839344,0.139707616128272,0.298902697822074,0.507042172520287,0.0497811721809743,0.0517739143437178,0.0508163629148671,0.0462902789839028,0.00126235758938584,0.00795083994225936,0.841906246225867,0.695280105359412,0.146191935864183,0.158527958776405,35
"1760","MS",84413,0.291729312115754,0.708270687884246,0.0129955192997603,0.146493591556634,0.263736100153326,0.52269377912083,0.0540810098694494,0.162235586584694,0.0171412834749989,0.0265492653735654,0.00111645354808938,0.00866367953317356,0.784293731485479,0.469089122765232,0.265373565357191,0.265537311877577,35
"1761","MT",92291,0.283581001002826,0.716418998997174,0.00557936001458656,0.178521287264108,0.283927431853405,0.484182696690674,0.0477892241772267,0.00765794511805999,0.0119609809463032,0.0494849120247972,0.0141307320630869,0.00856960525116237,0.90819582459659,0.595386999726502,0.21905369678184,0.185559303491658,35
"1762","NC",105000,0.326442084214034,0.673557915785965,0.00534998552872767,0.149024285426113,0.287083731658759,0.513617905787632,0.0449240915987686,0.0815039598663381,0.0855313588086196,0.0500179794595638,0.00296792639823187,0.0123698681798648,0.767608907287382,0.778975433918908,0.0981766196861927,0.122847946394899,35
"1763","ND",94000,0.242837590182569,0.757162409817431,0.0183264898972325,0.184355209130768,0.316143549771499,0.450483680144756,0.030691071055745,0.0110886862922495,0.0229893056812119,0.040434268216299,0.0112974690885471,0.00937202774491382,0.904818242976779,0.508177326188322,0.232723223606375,0.259099450205303,35
"1764","NE",94391,0.304297420493769,0.695702579506231,0.00655196339331981,0.142676468263378,0.307424094713637,0.4921701402612,0.0511773333684645,0.0198139804495033,0.0312755249914368,0.0357635320879333,0.00201125954030863,0.0150976207414434,0.896038082189375,0.658375710308364,0.152179450021518,0.189444839670118,35
"1765","NH",121000,0.266100790834667,0.733899209165333,0.000985644379507874,0.115331988218651,0.260384053433521,0.56482061272293,0.0584777012453907,0.00716621442983372,0.0492126440780166,0.0307637004568752,0.000997240195737378,0.00983325216261973,0.902026948676917,0.747292376910411,0.130893573598646,0.121814049490944,35
"1766","NJ",147486,0.304050941961962,0.695949058038038,0.00269238978614412,0.119335777329254,0.289928065635895,0.533422705196425,0.0546210620522825,0.0454410988245603,0.224007579133417,0.0584836490681485,0.00144729993372003,0.0194552310624642,0.65116514197769,0.854558526712326,0.076877277203809,0.0685641960838648,35
"1767","NM",90040,0.318848721168462,0.681151278831538,0.0090873042099002,0.130537748110942,0.283050250038552,0.50363492168396,0.0736897759566453,0.0209393518824488,0.0337717269182473,0.162844491441412,0.0411957790848809,0.0676315731500452,0.673617077522966,0.580298724472936,0.218800255546009,0.200901019981054,35
"1768","NV",94754,0.330242779526966,0.669757220473034,0.0064072456961284,0.162390337525585,0.274282301505848,0.497532775526061,0.0593873397463774,0.0534903543409814,0.109015951432498,0.0907509523892358,0.00692910281165017,0.042554548564603,0.697259090461032,0.527841077113086,0.256249238958373,0.21590968392854,35
"1769","NY",130000,0.360875292118122,0.639124707881878,0.00739418832471732,0.202669310483205,0.289395935132073,0.442083893964072,0.0584566720959328,0.0606623704647924,0.127884238604443,0.0665458064820716,0.0018997710266034,0.0296277411892453,0.713380072232845,0.833939050586597,0.0828543776408659,0.0832065717725374,35
"1770","OH",99044,0.312690076698266,0.687309923301734,0.00525909771982138,0.144459774207427,0.279967955850283,0.520684795347664,0.0496283768748053,0.0447505451956028,0.0578307890871868,0.0368151675641996,0.000559289094604418,0.00784339905351076,0.852200810004896,0.703349800465827,0.14981530108149,0.146834898452683,35
"1771","OK",90000,0.294432972702977,0.705567027297023,0.0114831846012039,0.143586152206265,0.296394897964438,0.484528597249185,0.064007167978908,0.0288109497057112,0.0336256481820007,0.077586162505085,0.0427915982224236,0.0144646930694089,0.80272094831537,0.555178504302332,0.241975931657029,0.202845564040639,35
"1772","OR",112000,0.317414917044667,0.682585082955333,0.00422014967932127,0.149249409968678,0.327596795844776,0.468664730603543,0.0502689139036823,0.013366731884503,0.10503873588531,0.0702203076059205,0.00386920168104091,0.0168849855672636,0.790620037375962,0.738899076129395,0.119519727664353,0.141581196206252,35
"1773","PA",106923,0.325622635457555,0.674377364542445,0.00491246427716973,0.144646242102855,0.275120346830231,0.519373802118525,0.0559471446712185,0.0386240367652665,0.0775162412352541,0.0390276028699203,0.00076112304428185,0.0124947746734007,0.831576221411877,0.761985387489188,0.126910366259245,0.111104246251568,35
"1774","RI",106208,0.358393329641253,0.641606670358747,0.00101532213402252,0.118808073349332,0.26264537566919,0.550796874038521,0.0667343548089348,0.0247215555965787,0.0610423973909298,0.052642914282198,0.00132299550796874,0.0204910467048182,0.839779090517507,0.736708510245523,0.133037966894345,0.130253522860132,35
"1775","SC",96000,0.297154512697645,0.702845487302355,0.00421817527361897,0.135619021908265,0.280608017157662,0.528482994192041,0.0510717914684124,0.0894965560942322,0.0392084078544298,0.0395533608545836,0.0012373314135949,0.0141880668758882,0.816316276907271,0.671795967799387,0.154186492090453,0.17401754011016,35
"1776","SD",84952,0.31652142042678,0.68347857957322,0.0188141391106043,0.144832220231308,0.286813813324646,0.514863984362274,0.0346758429711679,0.0083686268121844,0.0159431503502199,0.025065157191725,0.00673969701905848,0.000936634631047402,0.942946733995765,0.590833197589184,0.185066786121518,0.224100016289298,35
"1777","TN",95668,0.315037780189902,0.684962219810098,0.00633621734411061,0.157011729247242,0.261908400164399,0.516505780316363,0.0582378729278857,0.0742878671317617,0.0427648565195856,0.0355961050046896,0.00078247673646605,0.0137816020486664,0.832787092558831,0.681716390384757,0.1606422105363,0.157641399078943,35
"1778","TX",112550,0.270060369391425,0.729939630608575,0.00553630882328125,0.159229816816804,0.308097023530875,0.480416979430406,0.0467198713986336,0.0690376085245906,0.121285663660176,0.101344201782144,0.00357816301798207,0.0301915707854396,0.674562792229667,0.716601988896132,0.138537096956655,0.144860914147213,35
"1779","UT",104125,0.187618024956493,0.812381975043507,0.00436923760506535,0.159440145147554,0.351004236996757,0.440430787785177,0.0447555924654455,0.0056599082777481,0.0389158366349465,0.0525525128405863,0.00334833826150892,0.0129648926997762,0.886558511285434,0.689212849578681,0.142656136768774,0.168131013652545,35
"1780","VA",125000,0.310964985982011,0.689035014017989,0.00342932191847456,0.126108836197366,0.297718649674093,0.519925885963438,0.0528173062466282,0.0761879914034793,0.142565601535346,0.0600960475461886,0.00147697423697035,0.0142214046290318,0.705451980648984,0.819548240454943,0.0851692329462541,0.0952825265988025,35
"1781","VT",95000,0.370122136981749,0.629877863018251,0.00855789736062259,0.126402082698646,0.249259146425901,0.548536294901266,0.0672445786135652,0.00573296036779572,0.0168942310355333,0.0396322042817182,0.00127399119284349,0.00404353726424239,0.932423075857867,0.727532057495776,0.121278422466558,0.151189520037666,35
"1782","WA",141813,0.276472080796967,0.723527919203033,0.00931707212964698,0.215272030524142,0.31104650473442,0.434807765728636,0.029556626883156,0.01773777030536,0.243320472659409,0.064728633456565,0.00275314857279718,0.0154090951128649,0.656050879893004,0.814763611011646,0.082905105300226,0.102331283688128,35
"1783","WI",98000,0.298489210251105,0.701510789748895,0.00883589910825733,0.133837304755586,0.292020421244391,0.528003306082517,0.037303068809248,0.0171292183476335,0.0413766347678433,0.0388942615853453,0.00203818862662633,0.0105029968401048,0.890058699832447,0.672925545672293,0.15320712494518,0.173867329382527,35
"1784","WV",90000,0.274181593576282,0.725818406423718,0.0120197652872143,0.15573810994441,0.264126003705991,0.522779493514515,0.045336627547869,0.0173316862260655,0.0160716491661519,0.0222977146386658,0.000395305744286597,0.00529956763434219,0.938604076590488,0.493588634959852,0.288943792464484,0.217467572575664,35
"1785","WY",100000,0.177359167563689,0.822640832436311,0.014962325080732,0.13756727664155,0.285683530678149,0.502260495156082,0.0595263724434876,0.0123789020452099,0.00502332256907069,0.0410118406889128,0.0161822748475063,0.0255830642267671,0.899820595622533,0.395371367061356,0.314531754574812,0.290096878363832,35
"1786","AK",127428,0.217605999851489,0.782394000148511,0.00631172495730304,0.149736392663548,0.302368753248682,0.497401054429346,0.0441820747011213,0.0349372540283656,0.0428826019157942,0.0684265240959382,0.0439221801440558,0.00597757481250464,0.803853865003342,0.538501522239549,0.236058513403134,0.225439964357318,36
"1787","AL",100290,0.254282313320172,0.745717686679828,0.0103840049549026,0.121506406534278,0.261937250803236,0.546171563504045,0.0600007742035381,0.100699686447567,0.0294826384856579,0.0343843146363179,0.0037645647040607,0.00815333101072272,0.823515464715674,0.618917663453722,0.197528355204583,0.183553981341695,36
"1788","AR",98919,0.303997797000032,0.696002202999968,0.00809926458677552,0.148945475750802,0.316673146078336,0.481339294392069,0.0449428191920174,0.0603719182298247,0.0404153302880099,0.0664301681407328,0.00493245213334629,0.0123108821718988,0.815539249036187,0.600244597790521,0.212484206434056,0.187271195775424,36
"1789","AZ",117988,0.291745838717033,0.708254161282967,0.00546603835727496,0.12255833396671,0.285807934939576,0.528600111474247,0.0575675812621925,0.0266271439791239,0.0898887791036457,0.0856704922601404,0.00865508854602113,0.0272035165057891,0.76195497960528,0.702886296268146,0.132534012312837,0.164579691419016,36
"1790","CA",156188,0.320559847181673,0.679440152818327,0.00605456290980555,0.173452508761735,0.304051458570277,0.467944710542645,0.0484967592155372,0.0279436908267868,0.30039091039189,0.0812586074737061,0.00301917007875567,0.031381176161129,0.556006445067733,0.834507648158631,0.0714913518245672,0.0940010000168021,36
"1791","CO",140000,0.289773608311366,0.710226391688634,0.00349243716432428,0.144585488941203,0.313385443832025,0.496394789889905,0.0421418401725426,0.0169723283384316,0.0498985043488067,0.0685448061010164,0.00186427775976543,0.0160349032267159,0.846685180225264,0.823728837451895,0.0740742045983169,0.102196957949788,36
"1792","CT",150000,0.317958810951228,0.682041189048772,0.00324430403439416,0.0847035602266475,0.26694042845232,0.580475188447555,0.0646365188390837,0.0382283377479312,0.0923492277762338,0.0526065033549053,0.000771372987198612,0.0159435990221713,0.80010095911156,0.85001900073167,0.0749309451020651,0.0750500541662649,36
"1793","DC",208250,0.411968748986936,0.588031251013065,0.00320938827114468,0.222031315849191,0.344474341102863,0.371478587869161,0.0588063669076409,0.117061626738419,0.0586442765909165,0.0770577365708173,0.00136155866048562,0.0173112458261743,0.728563555613188,0.959639511135605,0.0216552663143904,0.0187052225500049,36
"1794","DE",120000,0.322563015106136,0.677436984893864,0.00104934088275802,0.115908445007979,0.281114050237195,0.533874035371532,0.0680541285005356,0.104934088275802,0.135277528802221,0.0430448374614695,0.000940034540804057,0.0111055243425224,0.704697986577181,0.737271276479461,0.138185077498196,0.124543646022342,36
"1795","FL",110000,0.318098200565883,0.681901799434117,0.00440131437648565,0.12087947433241,0.274106845486059,0.531943768591714,0.0686685972133309,0.0611473506515336,0.0553941002466272,0.129297169649814,0.00180223551908429,0.0283865063711153,0.723972637561825,0.716873676467079,0.135620038534846,0.147506284998075,36
"1796","GA",120348,0.300379188730784,0.699620811269216,0.00259074332174298,0.128211765826625,0.277975782452115,0.543001990171329,0.0482197182281884,0.144891099730157,0.105131162852344,0.0503424295829338,0.00173337502821653,0.0129702841119715,0.684931648694377,0.775895525324464,0.105675819521903,0.118428655153633,36
"1797","HI",112550,0.357074092562219,0.642925907437781,0.00484917635313414,0.116522855309135,0.309259787491977,0.481583826570634,0.0877843542751194,0.00714896955002496,0.463702488768452,0.22306211224417,0.000784425586536404,0.0116950723810882,0.293606931469728,0.629751123154817,0.176406617699494,0.193842259145689,36
"1798","IA",100000,0.283187867209275,0.716812132790725,0.00761570772431661,0.146648172622708,0.286727470197982,0.522160139228746,0.0368485102262467,0.0165334135905052,0.0455372214443674,0.0211721908899386,0.00164221876185865,0.00906164535925989,0.90605330995407,0.673898535742793,0.144953612227006,0.181147852030201,36
"1799","ID",103000,0.229515489268106,0.770484510731894,0.00499215342222003,0.128671518776181,0.305584044879954,0.52391661620967,0.036835666711975,0.00257021760351922,0.0276792664994378,0.0515402770398013,0.00187823594103328,0.0147169671432278,0.901615035772981,0.624723516255391,0.188256082642381,0.187020401102228,36
"1800","IL",130000,0.308299225396908,0.691700774603092,0.00437911564103025,0.143781508620055,0.307919854661763,0.495845726928291,0.0480737941488605,0.0449014698980768,0.125321524874129,0.0533669970353485,0.00113320654937788,0.0162001115219144,0.759076690121153,0.824874619607253,0.0847370323070156,0.0903883480857312,36
"1801","IN",104125,0.26932073678891,0.73067926321109,0.0069569480210978,0.134194352737539,0.271030469556165,0.538462935111859,0.0493552945733385,0.047128102862365,0.0477938395151016,0.0366639331116229,0.00104399611451881,0.013060542696415,0.854309585699977,0.648466838749505,0.182057791993609,0.169475369256887,36
"1802","KS",106923,0.271463423788612,0.728536576211388,0.00218443868933679,0.120204181210825,0.298810194047217,0.530841121495327,0.0479600645572946,0.0201328679202792,0.0484029576248921,0.0450474796381789,0.00367826445970799,0.0121983260143377,0.870540104342604,0.721074954021694,0.134511879292872,0.144413166685433,36
"1803","KY",100000,0.304242086985197,0.695757913014803,0.00266386368437595,0.142524435925577,0.277809551780461,0.530294364665935,0.0467077839436518,0.0360162614193189,0.029616805527646,0.0247631119286476,0.00065952524487451,0.00660555753069626,0.902338738348817,0.650786535379923,0.176649714806857,0.17256374981322,36
"1804","LA",110000,0.222455023361324,0.777544976638676,0.00953943272317779,0.158375156328672,0.27625915639364,0.499715766051097,0.0561104885034135,0.10092741477042,0.0262253190187703,0.0504474654452728,0.00384392578516245,0.00973974998240456,0.80881612499797,0.527700628563076,0.283232362606723,0.189067008830201,36
"1805","MA",165000,0.312535731135348,0.687464268864652,0.0027252796048067,0.125748619321178,0.283742680320817,0.531859684178392,0.0559237365748064,0.0242888463353037,0.128640412954791,0.0457192018427553,0.000588349568451142,0.0108789165487192,0.789884272749979,0.894818638470291,0.0495740016096356,0.0556073599200733,36
"1806","MD",140569,0.329712823217821,0.670287176782179,0.00192416987671197,0.0935525450675502,0.28303870255974,0.557199478468242,0.0642851040277556,0.149773222835959,0.101041206209348,0.055708061083107,0.00153042082858172,0.0155456581738216,0.676401430869182,0.82277206759111,0.0911491900284911,0.0860787423803987,36
"1807","ME",104000,0.35031847133758,0.64968152866242,0.00854082223508975,0.123769542559351,0.265441034549315,0.539020781058998,0.0632278195972464,0.00855690664607862,0.0141381972592164,0.0427684488194042,0.000804220549443479,0.0099401659911214,0.923792060734736,0.711284822749791,0.127115100045036,0.161600077205173,36
"1808","MI",112550,0.270148287318621,0.729851712681379,0.0044263286947107,0.126193888057404,0.25307348554809,0.570979418102304,0.0453268795974907,0.0476599900221847,0.0848793639673492,0.043789871456018,0.00202316126909319,0.00878896920676368,0.812858644078591,0.740419705123714,0.119243384390026,0.140336910486259,36
"1809","MN",125000,0.317494227126284,0.682505772873716,0.00238174250909141,0.121130100524052,0.306048727202334,0.536763180818849,0.0336762489456728,0.0202534533537977,0.0715698068334232,0.0318717938081608,0.00129976078870591,0.00937832718021045,0.865626858035702,0.795806197370059,0.0741140194411029,0.130079783188839,36
